time,price,spread,returns,direction,returns_lag_1,returns_lag_2,returns_lag_3,returns_lag_4,returns_lag_5
2026-01-07 10:30:00,1.16914,0.00015,-5.13184566941519e-05,-1.0,0.6970225142730837,0.7764367881550587,-0.19438728454649992,0.24207849780446772,0.1432203970430676
2026-01-07 10:45:00,1.16886,0.00014,-0.00023952095922895905,-1.0,-0.11535648768941316,0.6969343576698576,0.7774119247951028,-0.19430291092256938,0.24239319892701452
2026-01-07 11:00:00,1.16883,0.0001599999999999,-2.5666362949401163e-05,-1.0,-0.5513016923442716,-0.11544303670737051,0.697863692043769,0.7775369874380619,-0.1940151080613815
2026-01-07 11:15:00,1.16899,0.0001600000000001,0.0001368796573300572,1.0,-0.05593694168569968,-0.5513873786871878,-0.11498172230958371,0.6979854240197292,0.7778846938676932
2026-01-07 11:30:00,1.16862,0.00015,-0.0003165626456850376,-1.0,0.3205785515844061,-0.056023608286689834,-0.5511772168472358,-0.11489402399223735,0.6983282269436163
2026-01-07 11:45:00,1.16892,0.0001599999999999,0.0002566801010011888,1.0,-0.7297581598019189,0.3204911399115234,-0.05552806167163153,-0.551107781939251,-0.11460132641978965
2026-01-07 12:00:00,1.16832,0.00017,-0.000513426103592519,-1.0,0.5980797974793447,-0.7298434930042597,0.32120360101076356,-0.055437874042598374,-0.550841972294279
2026-01-07 12:15:00,1.16852,0.0001600000000001,0.00017117132579753274,1.0,-1.1857652760232762,0.5979918366700196,-0.72973614178772,0.3213095623116048,-0.05514151163239922
2026-01-07 12:30:00,1.16838,0.00017,-0.00011981685152773085,-1.0,0.40001048382051113,-1.1858497068508378,0.5988641691176877,-0.7296741831026264,0.3216291471845549
2026-01-07 12:45:00,1.16878,0.00018,0.0003422957811237696,1.0,-0.2740235954699334,0.3999229149628614,-1.1860050660676438,0.59898175600541,-0.7294193801724969
2026-01-07 13:00:00,1.16834,0.0002299999999999,-0.0003765318042705999,-1.0,0.7963967416751347,-0.27410983050771087,0.40068113762282487,-1.1859622112619976,0.5993184564086937
2026-01-07 13:15:00,1.16873,0.0001599999999999,0.00033375123861946313,1.0,-0.8686684652465958,0.7963083884241079,-0.2737399258777983,0.4007904266306332,-1.1857355336240802
2026-01-07 13:30:00,1.16919,0.0001599999999999,0.0003935121868462947,1.0,0.7766044845023954,-0.8687535235647258,0.7972949733220035,-0.27365887473149686,0.40111491065148175
2026-01-07 13:45:00,1.16917,0.00014,-1.7106005919005973e-05,-1.0,0.9150324992961744,0.7765161704174979,-0.8687262000171444,0.7974208684638286,-0.2733759633194226
2026-01-07 14:00:00,1.16915,0.0001599999999999,-1.7106298539609963e-05,-1.0,-0.03610805233900196,0.9149439112814525,0.777491352790578,-0.8686700608152009,0.7977698005227328
2026-01-07 14:15:00,1.16895,0.0001599999999999,-0.00017107908172260064,-1.0,-0.036108730154373034,-0.036194758178611446,0.9159988434708403,0.7776164187591698,-0.8684238254990251
2026-01-07 14:30:00,1.1692,0.0001600000000001,0.0002138442794114075,1.0,-0.392765499176734,-0.03619543599264122,-0.035687787934561996,0.916129708717585,0.7779641300848952
2026-01-07 14:45:00,1.1697,0.0003700000000002,0.0004275514195704693,1.0,0.49885651002033476,-0.3928514992407681,-0.03568846613908824,-0.035596769597633776,0.9164859579108742
2026-01-07 15:00:00,1.16891,0.0001599999999999,-0.0006756150277730123,-1.0,0.9938796988624511,0.4987687455601212,-0.39255000305420956,-0.035597447830556295,-0.035299184194881914
2026-01-07 15:15:00,1.1687,0.0001599999999999,-0.000179670689776909,-1.0,-1.5614536053085886,0.993790954820067,0.4995839144418731,-0.3924739264596928,-0.03529986246961026
2026-01-07 15:30:00,1.16952,0.00017,0.0007013882642490318,1.0,-0.41266677722088263,-1.5615372927011002,0.9948913116996171,0.49969734448718106,-0.3921983387288085
2026-01-07 15:45:00,1.16902,0.0001599999999999,-0.0004276172377799888,-1.0,1.6281850757176723,-0.4127527379030503,-1.56190908986433,0.9950254801566446,0.5000279250650174
2026-01-07 16:00:00,1.16828,0.00015,-0.0006332092797035101,-1.0,-0.9870008437547609,1.6280950764730031,-0.4124627070493629,-1.5618819740774337,0.9953865924330941
2026-01-07 16:15:00,1.16854,0.0001599999999999,0.0002225246284033364,1.0,-1.4632265239907805,-0.987085667909541,1.6295608632647178,-0.41238746419538014,-1.561678467885018
2026-01-07 16:30:00,1.16894,0.00015,0.0003422489209787367,1.0,0.5189633442377075,-1.4633104057610498,-0.9871265168735956,1.6297216051961956,-0.41211310392178874
2026-01-07 16:45:00,1.16893,0.0001600000000001,-8.55479560467303e-06,-1.0,0.7962881965960769,0.5188755399888603,-1.4636256132830627,-0.9870753350668623,1.6301218397219284
2026-01-07 17:00:00,1.16882,0.00017,-9.410758214629693e-05,-1.0,-0.016300350101678306,0.7961998435598456,0.5197022926265286,-1.4635943823886317,-0.9868363981734638
2026-01-07 17:15:00,1.16897,0.0001599999999999,0.00012832632546633146,1.0,-0.21447160996993578,-0.016387095137980773,0.7971863659237944,0.5198165650239036,-1.4633848178140834
2026-01-07 17:30:00,1.16904,0.0001599999999999,5.9879983422488714e-05,1.0,0.30076593506979193,-0.2145579628528255,-0.015868713471053824,0.7973122565182518,0.5201483857371846
2026-01-07 17:45:00,1.16879,0.0001600000000001,-0.00021387355021796074,-1.0,0.14221940041539263,0.30067856260332687,-0.2141537497058727,-0.015776865313839455,0.7976611818823874
2026-01-07 18:00:00,1.16888,0.0001599999999999,7.699974764990555e-05,1.0,-0.49189299788178076,0.14213234169050992,0.3013796094485233,-0.21407020369948832,-0.015478058225298802
2026-01-07 18:15:00,1.16874,0.00017,-0.00011977994726896157,-1.0,0.18187497895045415,-0.491978801786256,0.14274204823126185,0.3014847407232006,-0.21378361928115075
2026-01-07 18:30:00,1.16887,0.0001599999999999,0.00011122471253483484,1.0,-0.2739381118316973,0.1817878417526866,-0.4917344139807181,0.14284053738616276,0.3018031036072625
2026-01-07 18:45:00,1.1683,0.00017,-0.00048776940599212304,-1.0,0.2611524015145161,-0.2740243470386351,0.18242039428388673,-0.491662490215659,0.14314912154647727
2026-01-07 19:00:00,1.16816,0.00015,-0.00011983941532689412,-1.0,-1.1263350658213485,0.2610651074377347,-0.27365439316071105,0.18252054476240478,-0.49139301640222943
2026-01-07 19:15:00,1.16798,0.00015,-0.00015410035387970078,-1.0,-0.27407586140641954,-1.1264196142530458,0.2617433325150322,-0.27357333843317366,0.18283157477212486
2026-01-07 19:30:00,1.16814,0.0001599999999999,0.0001369792649780095,1.0,-0.35343661202294496,-0.27416209634077005,-1.126540735108825,0.26184680422751716,-0.27329042174869855
2026-01-07 19:45:00,1.16824,0.0001599999999999,8.560251334207455e-05,1.0,0.3208092789970967,-0.3535226899133871,-0.27379222182180596,-1.126495390544728,0.26216272385539474
2026-01-07 20:00:00,1.16814,0.00017,-8.560251334210603e-05,-1.0,0.20180210212766486,0.3207218668676365,-0.35319853594667633,-0.27371117286512425,-1.12626504741132
2026-01-07 20:15:00,1.16808,0.00017,-5.136502556535586e-05,-1.0,-0.19477078819281343,0.20171492549688683,0.3214344608913342,-0.3531208117148919,-0.27342826467667236
2026-01-07 20:30:00,1.16811,0.0001600000000001,2.5682842578468425e-05,1.0,-0.11546435807271904,-0.19485718006089453,0.20235895825060762,0.3215404318582278,-0.35284279828404763
2026-01-07 20:45:00,1.16789,0.0001599999999999,-0.00018835616494032343,-1.0,0.06300642841412891,-0.11555090687721588,-0.19444161706600685,0.202459943552411,0.32186003096182403
2026-01-07 21:00:00,1.16778,0.0001599999999999,-9.419138840792806e-05,-1.0,-0.4327854855092547,0.0629195264407213,-0.11508965462467668,-0.19435724571696694,0.2027722026134822
2026-01-07 21:15:00,1.16758,0.0001499999999998,-0.0001712798031043655,-1.0,-0.21466573564513172,-0.43287140637929156,0.06348359756601413,-0.11500196082643259,-0.19406944620493982
2026-01-07 21:30:00,1.16764,0.0001600000000001,5.138702136255712e-05,1.0,-0.39323044264280665,-0.2147520881438737,-0.4325929661222962,0.06357876818702833,-0.11470926990713995
2026-01-07 21:45:00,1.16759,0.00014,-4.2822334423365625e-05,-1.0,0.12254662224572896,-0.3933164417867822,-0.21434798683473755,-0.4325185661178307,0.06388246670432264
2026-01-07 22:00:00,1.16766,0.00032,5.9950754755251076e-05,1.0,-0.09567638932607914,0.12245960245054323,-0.39301521345898094,-0.214264448961019,-0.4322454467120446
2026-01-07 22:15:00,1.16778,0.0002499999999998,0.00010276436140998846,1.0,0.14238333247117962,-0.09576297728821911,0.12305797529957364,-0.3929391563427214,-0.21397787651583086
2026-01-07 22:30:00,1.1678,0.00024,1.7126366898506577e-05,1.0,0.24155516208943992,0.14229627342189813,-0.09529032498147126,0.12315564028667285,-0.39266359728829936
2026-01-07 22:45:00,1.16775,0.00024,-4.2816467219772485e-05,-1.0,0.043186529681722784,0.2414679067928749,0.1429060744056091,-0.0952018021896523,0.12346301108295209
2026-01-07 23:00:00,1.16768,0.00017,-5.994613413457074e-05,-1.0,-0.095662798756152,0.04309966692914331,0.24213484169710575,0.14300457042824988,-0.09490789080167948
2026-01-07 23:15:00,1.16766,0.0001900000000001,-1.7128126954178696e-05,-1.0,-0.13534131550414363,-0.09574938674518582,0.04365231960503122,0.24223749240639547,0.1433131646994526
2026-01-07 23:30:00,1.16761,0.0001599999999999,-4.2821600934772994e-05,-1.0,-0.03615929267361848,-0.13542782497490105,-0.09527672660876955,0.043746659894801525,0.24255220332926436
2026-01-07 23:45:00,1.16769,0.0001599999999999,6.851368135248814e-05,1.0,-0.09567469030066598,-0.03624599841183045,-0.1349780240438756,-0.09518820324758971,0.04404913597406004
2026-01-08 00:00:00,1.16772,0.00017,2.5691420351775935e-05,1.0,0.16221817386595144,-0.09576127826616809,-0.035739057687869696,-0.1348911629672822,-0.0948942910213871
2026-01-08 00:15:00,1.16772,0.00015,0.0,0.0,0.06302629764588547,0.16213107556627235,-0.09528862498059407,-0.03564804149759476,-0.13459969800525243
2026-01-08 00:30:00,1.16766,0.00015,-5.138350076938512e-05,-1.0,0.0035156569674621775,0.0629393956331594,0.16275230360801116,-0.09520010211759643,-0.035350459255208896
2026-01-08 00:45:00,1.16758,0.00015,-6.851544169439589e-05,-1.0,-0.11550715334107678,0.003428872718032618,0.0635034782053229,0.162851630587901,-0.09490619062483231
2026-01-08 01:00:00,1.1677,0.00017,0.00010277140223483606,1.0,-0.15519093752087262,-0.11559370206088772,0.003958670592336885,0.06359864965873509,0.16316144821876274
2026-01-08 01:15:00,1.1676,0.00015,-8.564210170945946e-05,-1.0,0.24157147119153893,-0.15527740771198364,-0.11513247446314688,0.004051348917758521,0.06390234940151017
2026-01-08 01:30:00,1.16734,0.0001599999999999,-0.00022270379630697434,-1.0,-0.19486248919931118,0.2414842158627004,-0.1548390423542558,-0.11504478245775998,0.00435137820430765
2026-01-08 01:45:00,1.16748,0.00017,0.00011992359168409738,1.0,-0.5123470481020527,-0.19494888088592874,0.24215116016277433,-0.15475301285412815,-0.11475209417796438
2026-01-08 02:00:00,1.16749,0.0001599999999999,8.565420540622054e-06,1.0,0.2813021582920158,-0.512432811530802,-0.19453337072094284,0.24225381155531459,-0.15446277216338639
2026-01-08 02:15:00,1.16746,0.00015,-2.569648172475447e-05,-1.0,0.023356275238974343,0.281214824341663,-0.5122002075159241,-0.19444900321360828,0.24256852348408503
2026-01-08 02:30:00,1.16798,0.0001600000000001,0.0004453122397433554,1.0,-0.05600670768513384,0.02326945172771554,0.2819046579030094,-0.5121291406491364,-0.19416120935745257
2026-01-08 02:45:00,1.16804,0.0001499999999998,5.136942321830092e-05,1.0,1.035020195300191,-0.05609337414806676,0.023810679988166297,0.2820089737657514,-0.5118609283865004
2026-01-08 03:00:00,1.16806,0.0001599999999999,1.7122554685740427e-05,1.0,0.12250585856567166,1.0349313698464755,-0.05559786772592496,0.02390418951285245,0.2823261361764216
2026-01-08 03:15:00,1.16817,0.0001599999999999,9.416881050336964e-05,1.0,0.04317769921532545,0.1224188388511516,1.0360554281930923,-0.05550768301965594,0.024205442515362805
2026-01-08 03:30:00,1.16807,0.0001599999999999,-8.560764310263284e-05,-1.0,0.22164475097036263,0.04309083648022025,0.12301718821580276,1.036191320182618,-0.055211324912435945
2026-01-08 03:45:00,1.168,0.0001499999999998,-5.99297110283488e-05,-1.0,-0.19478267057733314,0.22155753507373718,0.0436434840687848,0.12311485149515575,1.036554969894215
2026-01-08 04:00:00,1.168,0.00017,0.0,0.0,-0.13530327363803363,-0.19486906242190064,0.2222129993834376,0.043737823988613145,0.12342221977724085
2026-01-08 04:15:00,1.16788,0.0001600000000001,-0.00010274500411442467,-1.0,0.0035156569674621775,-0.13538978318407066,-0.19445350627257804,0.2223148159695739,0.04404029952323225
2026-01-08 04:30:00,1.168,0.00017,0.0001027450041145236,1.0,-0.23447900964247423,0.003428872718032618,-0.13493996033673122,-0.1943691354213366,0.22262829887184646
2026-01-08 04:45:00,1.16804,0.0001599999999999,3.424598894188266e-05,1.0,0.24151032357762772,-0.23456532293349744,0.003958670592336885,-0.1348530976664188,-0.194081336642183
2026-01-08 05:00:00,1.16792,0.00017,-0.00010274148538965064,-1.0,0.08284177886701523,0.24142306836979185,-0.2341726362571876,0.004051348917758521,-0.13456163035806903
2026-01-08 05:15:00,1.16782,0.0001599999999999,-8.562596869606441e-05,-1.0,-0.23447085900063322,0.08275483764220265,0.24208997744209063,-0.2340899284371775,0.00435137820430765
2026-01-08 05:30:00,1.16815,0.0001600000000001,0.00028253787693773534,1.0,-0.1948251192933244,-0.23455717230778547,0.08333033611879698,0.24219262627292384,-0.23380457802142932
2026-01-08 05:45:00,1.16825,0.0001600000000001,8.560178056923415e-05,1.0,0.6579757779830706,-0.1949115110538918,-0.23416448093580622,0.08342633771838666,0.24250733443027395
2026-01-08 06:00:00,1.16814,0.00017,-9.416236166165978e-05,-1.0,0.20180040476019329,0.6578876986479151,-0.19449597935971513,-0.23408177277433462,0.08373125962673732
2026-01-08 06:15:00,1.1676,0.00015,-0.00046238023891425413,-1.0,-0.21459849918083418,0.20171322813277412,0.6587945377917158,-0.1944116102868125,-0.23379642185587676
2026-01-08 06:30:00,1.16799,0.0001599999999999,0.00033396272772607627,1.0,-1.0675245532686213,-0.21468485181262778,0.20235725990862388,0.6589146339507855,-0.1941238141257815
2026-01-08 06:45:00,1.16816,0.00018,0.0001455386000899311,1.0,0.7770943699216804,-1.0676092180781587,-0.2142807117678666,0.20245824513931807,0.659255028577019
2026-01-08 07:00:00,1.16783,0.0001599999999999,-0.0002825354579388865,-1.0,0.34063580121024356,0.7770060548673676,-1.0676964575871597,-0.2141971710773558,0.20277050409570016
2026-01-08 07:15:00,1.16794,0.0001600000000001,9.418735584525432e-05,1.0,-0.6509388607701132,0.34054834984684823,0.7779815194685231,-1.0676486492261128,-0.21391059448520341
2026-01-08 07:30:00,1.16818,0.0001600000000001,0.00020546889786857077,1.0,0.22168770870341303,-0.6510243499449049,0.34127236613580686,0.7781066059602858,-1.0674146788184984
2026-01-08 07:45:00,1.16778,0.0001499999999998,-0.0003424716210119826,-1.0,0.47945609094206443,0.2216004927217802,-0.6508715901119905,0.3413791677114273,0.7784543475008261
2026-01-08 08:00:00,1.16766,0.0001599999999999,-0.00010276436141006597,-1.0,-0.7897727366496088,0.479368364872587,0.22225598177987654,-0.6508063293854742,0.3416999896615778
2026-01-08 08:15:00,1.1675,0.00015,-0.00013703557807631382,-1.0,-0.2345238481546951,-0.7898579510914332,0.48017235697151733,0.22235780016567633,-0.6505466650930142
2026-01-08 08:30:00,1.16717,0.0001599999999999,-0.00028269520077579255,-1.0,-0.3139084066069679,-0.23461016135698917,-0.7897851748956112,0.4802849742591859,0.2226712857174663
2026-01-08 08:45:00,1.16711,0.00014,-5.140771459566584e-05,-1.0,-0.6513088830747543,-0.3139945627182411,-0.23421750051261164,-0.7897257304503187,0.480614358271363
2026-01-08 09:00:00,1.16704,0.00017,-5.997900736538925e-05,-1.0,-0.11556324133837359,-0.6513943715173232,-0.31364763614205826,-0.23413479457105807,-0.7894746290578424
2026-01-08 09:15:00,1.1673,0.00015,0.0002227610383020559,1.0,-0.1354174618207113,-0.11564978994719417,-0.6512418248580996,-0.31356825592280313,-0.23384944692082868
2026-01-08 09:30:00,1.16711,0.00014,-0.00016278203093667712,-1.0,0.5195109552433615,-0.13550397114078575,-0.1151885946623308,-0.6511765796332306,-0.3132878044985846
2026-01-08 09:45:00,1.16768,0.00017,0.00048826662040206653,1.0,-0.37354652252028797,0.5194231499108681,-0.13505421407844373,-0.11510090500668431,-0.650916938162751
2026-01-08 10:00:00,1.168,0.0001599999999999,0.00027401014008954076,1.0,1.134518108531293,-0.3736325606160089,0.5202502180329215,-0.1349673561919103,-0.1148082201862455
2026-01-08 10:15:00,1.16777,0.0001600000000001,-0.00019693719907641903,-1.0,0.6382224488006311,1.13442908618502,-0.37331999217749134,0.5203645133718127,-0.1346758959263805
2026-01-08 10:30:00,1.16786,0.0001499999999998,7.706700123260523e-05,1.0,-0.45266227052659885,0.6381344085545718,1.1356104663123108,-0.37324311042665115,0.5206963678602673
2026-01-08 10:45:00,1.16799,0.0001599999999999,0.00011130851735725942,1.0,0.18203076262218487,-0.4527481520632375,0.6390298676003764,1.1357505266493733,-0.3729663373209882
2026-01-08 11:00:00,1.16765,0.0001599999999999,-0.0002911407600499796,-1.0,0.2613465238559881,0.18194362511614307,-0.4524811630284263,0.6391491362170548,1.1361203131245963
2026-01-08 11:15:00,1.16762,0.0001499999999998,-2.5692960558404932e-05,-1.0,-0.6708718592128069,0.2612592293950656,0.18257626739593363,-0.4524075957383884,0.6394883125110833
2026-01-08 11:30:00,1.16781,0.0001600000000001,0.00016271093581826662,1.0,-0.055998551387719094,-0.6709573089429618,0.2619375663082591,0.18267642440082457,-0.45213570227923117
2026-01-08 11:45:00,1.16776,0.0001599999999999,-4.281610057312655e-05,-1.0,0.3804131543945172,-0.0560852178667922,-0.6708160327173694,0.26204104615327023,0.18298746401886243
2026-01-08 12:00:00,1.16724,0.00017,-0.00044539615297317924,-1.0,-0.09566194946963909,0.3803256243172618,-0.05558970674572279,-0.6707516070602758,0.26235697775409167
2026-01-08 12:15:00,1.16726,0.0001499999999998,1.7134289998181223e-05,1.0,-1.0281832548175645,-0.09574853746035354,0.3810725567523082,-0.05549952169775532,-0.6704931721815376
2026-01-08 12:30:00,1.16726,0.0001499999999998,0.0,0.0,0.043204882452077285,-1.0282679974780702,-0.0952758768346545,0.3811810247531508,-0.055203163087476845
2026-01-08 12:45:00,1.16732,0.00015,5.140110856181248e-05,1.0,0.0035156569674621775,0.04311801966318023,-1.0283325720566419,-0.0951873534378948,0.38150430006343966
2026-01-08 13:00:00,1.16738,0.00017,5.1398466623940054e-05,1.0,0.12257925330471955,0.003428872718032618,0.04367068291228966,-1.0282831155383707,-0.09489344115931049
2026-01-08 13:15:00,1.16744,0.00017,5.139582495716319e-05,1.0,0.12257313361910982,0.1224922334449615,0.003958670592336885,0.043765023970927595,-1.0280467186653008
2026-01-08 13:30:00,1.16672,0.00017,-0.0006169243092468676,-1.0,0.12256701456145565,0.12248611377146176,0.12309062509308373,0.004051348917758521,0.04406750118213561
2026-01-08 13:45:00,1.16628,0.00015,-0.0003771967468640088,-1.0,-1.4255046303767127,0.12247999472591636,0.12308450189396959,0.1231882914472226,0.00435137820430765
2026-01-08 14:00:00,1.16602,0.00017,-0.000222955881384867,-1.0,-0.8702087132829562,-1.4255885867933729,0.12307837932317155,0.12318216799173146,0.12349566425609777
2026-01-08 14:15:00,1.1659,0.0001599999999999,-0.0001029194827489789,-1.0,-0.5129309685037063,-0.8702937685531492,-1.4258820623408937,0.12317604516458272,0.12348954042316089
